type,job_title,job_area,salary_bot,salary_top,year,education,company_title,company_info,skill,publis_name,welfare
硬件工程师,硬件工程师,南京,5000,10000,1-3,本科,安徽可志信息技术,智能硬件未融资20-99人,PCB设计 电路设计 EMC设计 嵌入式硬件开发 Layout工程师 EDA工程师 电子元器件工程师, 张先生,带薪年假，零食下午茶，员工旅游，年终奖，定期体检，节日福利，五险一金，股票期权
硬件工程师,硬件工程师,上海,13000,16250,1-3,本科,美格智能,通信/网络设备已上市1000-9999人,智能硬件/可穿戴设备 手机/电脑/通讯终端 通信相关专业 硬件开发经验, 江女士,五险一金，定期体检，餐补，年终奖，股票期权，带薪年假，加班补助，节日福利，零食下午茶，员工旅游
硬件工程师,硬件工程师,深圳,16250,32500,1-3,本科,盛能杰,新能源未融资500-999人,电气设计 器件选型 硬件 逆变器 储能, 蔡女士,餐补，加班补助，五险一金，年终奖，带薪年假，员工旅游，节日福利
硬件工程师,硬件工程师,武汉,15000,25000,1-3,本科,正弦电气,自动化设备已上市500-999人,电路设计 EMC测试 EMC设计 PADS, 杜女士,股票期权，节日福利，五险一金，年终奖，定期体检，员工旅游，带薪年假
硬件工程师,硬件工程师,深圳,19500,37916,1-3,本科,纵维立方科技,电子商务不需要融资500-999人,PCB layout EMC, 蓝女士,节日福利，交通补助，带薪年假，餐补，补充医疗保险，股票期权，全勤奖，年终奖，零食下午茶，五险一金，员工旅游
硬件工程师,硬件工程师,重庆,8000,13000,5-10,本科,谱通智联,智能硬件不需要融资20-99人,智能硬件/可穿戴设备 硬件开发经验 电路设计 热风枪 万用表 C语言 烙铁 功能测试 电子元器件工程师, 雷先生,生日福利，节日福利，绩效奖金，加班补助，员工旅游，工龄奖，团建聚餐，全勤奖，企业年金，有无线网，保底工资，年终奖，底薪加提成
硬件工程师,硬件工程师,深圳,13000,21666,5-10,本科,神牛公司,电子/半导体/集成电路不需要融资1000-9999人,电池/电源类产品 音视频/显示类产品 电源设计 EDA软件 EMC, 段女士,全勤奖，节日福利，带薪年假，通讯补贴，年终奖，五险一金，免费停车位
硬件工程师,硬件工程师,武汉,6000,11000,5-10,本科,武汉库得克,计算机软件20-99人,芯片/半导体/集成电路 计算机相关专业, 陈先生,员工旅游，带薪年假，年终奖，五险一金，餐补，免费班车，交通补助，通讯补贴
硬件工程师,硬件工程师,成都,6000,10000,5-10,本科,易探科技,智能硬件未融资100-499人,智能硬件/可穿戴设备 通信相关专业 硬件开发经验 不限 不限 硬件设计 原理图设计 cadence, 唐女士,节日福利，年终奖，股票期权，工龄奖，免费工装，团建聚餐，五险一金
硬件工程师,硬件工程师,深圳,10000,15000,5-10,本科,启垠科技,互联网A轮20-99人,电池/电源类产品 硬件开发经验, 黄女士,餐补，年终奖，交通补助，带薪年假，节日福利，五险一金
硬件工程师,硬件工程师,北京,17500,30333,5-10,本科,合众恒跃,电子/半导体/集成电路未融资20-99人,智能硬件/可穿戴设备 通信相关专业 电子电气/自动化相关专业 硬件开发经验 cadence 射频 军工, 姚先生,带薪年假，节日福利，餐补，五险一金，定期体检，交通补助，补充医疗保险，年终奖
硬件工程师,硬件工程师,北京,23333,46666,5-10,本科,慧创医疗,医疗器械B轮100-499人,智能硬件/可穿戴设备 通信相关专业 电子电气/自动化相关专业 硬件开发经验, 汪先生,绩效奖金，团建聚餐，年终奖，五险一金，带薪年假，加班补助，定期体检，餐补
硬件工程师,硬件工程师,杭州,18666,35000,5-10,本科,金卡股份,智能硬件已上市1000-9999人,电路设计 硬件开发, 朱女士,免费班车，补充医疗保险，员工旅游，零食下午茶，五险一金，带薪年假，定期体检，年终奖，餐补，节日福利，加班补助
硬件工程师,硬件工程师,东莞,26666,53333,5-10,本科,华锦新能源,储能A轮100-499人,芯片/半导体/集成电路 电池/电源类产品 智能硬件/可穿戴设备 硬件项目管理经验 硬件开发经验, 刘先生,节日福利，团建聚餐，员工旅游，年终奖，带薪年假，保底工资，底薪加提成，五险一金
硬件工程师,硬件工程师,深圳,22500,43750,5-10,本科,禾望电气,新能源已上市1000-9999人,变频器 光伏 UPS, 卢女士,意外险，团建聚餐，有无线网，免费工装，生日福利，股票期权，通讯补贴，餐补，包吃，宿舍有空调，节日福利，五险一金，绩效奖金，高温补贴，年终奖，交通补助，带薪年假，定期体检，员工旅游
硬件工程师,硬件工程师,湘潭,8666,14083,5-10,本科,集思汇智,通信/网络设备20-99人,芯片/半导体/集成电路 智能硬件/可穿戴设备 硬件开发经验 硬件项目管理经验, 周女士, 
硬件工程师,硬件工程师,长治,5000,8000,5-10,本科,博海顺,电力/热力/燃气/水利0-20人,电子电气/自动化相关专业, 郝女士, 
硬件工程师,硬件工程师,福州,8000,13000,5-10,本科,云众动力,电子/半导体/集成电路未融资100-499人,电池/电源类产品 硬件开发经验, 吴先生,年终奖，员工旅游，加班补助，带薪年假，补充医疗保险，餐补，全勤奖，五险一金，节日福利，生日福利，团建聚餐
硬件工程师,硬件工程师,北京,12000,24000,5-10,本科,直觉实景游戏,文化艺术/娱乐未融资20-99人,单片机开发 芯片测试 单板开发 PCB设计 电路设计 PLC程序设计 C语言 C++, 赵先生, 
硬件工程师,硬件工程师,北京,15166,29250,5-10,本科,泰豪军工集团,机械设备/机电/重工已上市1000-9999人,FPGA FPGA开发, 萧先生,年终奖，通讯补贴，带薪年假，员工旅游，五险一金，节日福利，股票期权，定期体检
硬件工程师,硬件工程师,佛山,12000,24000,5-10,本科,中胜亿公司,原材料及加工/模具A轮100-499人,芯片/半导体/集成电路, 岑女士,餐补，包住，零食下午茶，团建聚餐，五险一金，包吃，年终奖
硬件工程师,硬件工程师,北京,8666,14083,5-10,本科,大华公司,电子/半导体/集成电路未融资500-999人,电池/电源类产品 芯片/半导体/集成电路 电子电气/自动化相关专业, 张女士,五险一金，带薪年假，定期体检，全勤奖，节日福利，补充医疗保险，餐补，包住，企业年金，宿舍有空调，高温补贴，免费工装，年终奖，生日福利
硬件工程师,硬件工程师,武汉,13750,25000,5-10,本科,武汉高德智感科技,智能硬件已上市1000-9999人,芯片/半导体/集成电路 智能硬件/可穿戴设备 通信相关专业 硬件开发经验, 张先生,团建聚餐，带薪年假，包住，定期体检，生日福利，股票期权，五险一金，宿舍有空调，包吃，年终奖，绩效奖金，保底工资
硬件工程师,硬件工程师,东莞,13000,15000,5-10,本科,芯闪电子科技有限公司,电子/半导体/集成电路未融资20-99人,芯片/半导体/集成电路, 吴先生, 
硬件工程师,硬件工程师,深圳,20000,35000,5-10,本科,诺方舟,电子/半导体/集成电路不需要融资100-499人,硬件开发经验 电子电气/自动化相关专业 PADS PCB设计 模拟电路, 吴女士,住房补贴，员工旅游，全勤奖，五险一金，零食下午茶
硬件工程师,硬件工程师,上海,13000,26000,5-10,本科,挚达科技,新能源100-499人,电路设计 PCB设计 EMC测试 EMC设计 器件选型 硬件测试, 周女士, 
硬件工程师,硬件工程师,大连,10000,11000,5-10,本科,尤西姆科技,电子/半导体/集成电路0-20人,芯片/半导体/集成电路 智能硬件/可穿戴设备 手机/电脑/通讯终端, 李女士,交通补助，餐补，带薪年假，年终奖，五险一金，节假日加班费，工龄奖，法定节假日三薪
硬件工程师,硬件工程师,深圳,10000,15000,5-10,本科,深圳市联兆电子有...,电子/半导体/集成电路未融资100-499人,数字电路设计 Altium Designer 嵌入式系统和微控制器, 殷先生,全勤奖，员工旅游，年终奖，带薪年假，节日福利
硬件工程师,硬件工程师,北京,7000,10000,5-10,本科,易悦科技,计算机软件未融资20-99人,通信相关专业 示波器 万用表 Altium Designer 电子电气/自动化相关专业 智能硬件/可穿戴设备 PCB设计 硬件开发经验, 李先生,员工旅游，股票期权，五险一金，通讯补贴，定期体检，全勤奖，年终奖
硬件工程师,硬件工程师,佛山,7000,8000,5-10,本科,衡宇创智,智能硬件未融资0-20人,智能硬件/可穿戴设备 计算机相关专业 机械设计制造相关专业 电子电气/自动化相关专业, 洪先生,保底工资，零食下午茶，年终奖，有无线网，底薪加提成，带薪年假，绩效奖金
硬件工程师,硬件工程师,杭州,13000,21666,5-10,本科,迅蚁,智能硬件B轮100-499人,智能硬件 电路设计 PCB（6层及以上）, 黄女士,团建聚餐，员工旅游，股票期权，零食下午茶，交通补助，生日福利，五险一金，意外险，节日福利，加班补助，定期体检，带薪年假，年终奖
硬件工程师,硬件工程师,济南,15000,20000,5-10,本科,中国华戎科技集团,计算机软件B轮100-499人,智能硬件, 隋女士,五险一金，年终奖，股票期权，带薪年假，节日福利
硬件工程师,硬件工程师,大庆,2000,5000,5-10,本科,宏文电子,计算机硬件0-20人,电脑技术员, 陈先生, 
硬件工程师,硬件工程师,武汉,8000,10000,5-10,本科,华中数控,智能硬件已上市1000-9999人,硬件工程师, 向先生,年终奖，餐补，节日福利，带薪年假，定期体检，免费班车，交通补助，五险一金
硬件工程师,硬件工程师,南京,12000,20000,5-10,本科,南京实点,仪器仪表/工业自动化A轮100-499人,原理图电路设计, 王女士,团建聚餐，员工旅游，定期体检，带薪年假，餐补，交通补助，零食下午茶，年终奖，五险一金，节日福利，免费工装
硬件工程师,硬件工程师,西安,7000,12000,3-5,大专,禾木电子科技,电子/半导体/集成电路20-99人,芯片/半导体/集成电路 烙铁万用表 机械设计制造相关专业 笔记本组装 加固笔记本 计算机相关专业 音视频/显示类产品, 唐女士,带薪年假，全勤奖，加班补助，补充医疗保险
硬件工程师,硬件工程师,石家庄,5000,10000,3-5,大专,正智电子,机械设备/机电/重工未融资20-99人,硬件工程师 电气工程师 电路设计 单片机开发 嵌入式硬件开发, 陈女士,员工旅游，节日福利，年终奖，全勤奖，通讯补贴
硬件工程师,硬件工程师,苏州,20000,40000,3-5,大专,艾视雅,医疗器械天使轮20-99人,芯片/半导体/集成电路 电子电气/自动化相关专业 硬件开发经验 硬件项目管理经验, 周女士,生日福利，工龄奖，节日福利，团建聚餐，零食下午茶，弹性考勤，五险一金，员工旅游，带薪年假，年终奖，股票期权，定期体检
硬件工程师,硬件工程师,佛山,10833,16250,3-5,大专,加西雅,计算机服务0-20人,电路设计 PCB设计 单片机开发 嵌入式硬件开发, 罗先生, 
硬件工程师,硬件工程师,烟台,5000,10000,3-5,大专,艾睿光电,半导体/芯片已上市1000-9999人,电路设计 仿真调试 示波器 Multisim 硬件测试 模拟电路设计 数字电路设计, 谢先生,餐补，节日福利，带薪年假，法定节假日三薪，年终奖，五险一金，有无线网，团建聚餐，定期体检，股票期权，员工旅游，免费工装，绩效奖金，免费班车
硬件工程师,硬件工程师,杭州,17500,23333,3-5,大专,浙江大华,互联网已上市10000人以上,芯片/半导体/集成电路 硬件开发经验 硬件项目管理经验, 李女士,年终奖，通讯补贴，定期体检，免费班车，交通补助，带薪年假，员工旅游，加班补助，包吃，五险一金，补充医疗保险，餐补，节日福利，住房免息贷款
